Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784384769,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784384770,1,,Aggregated,0.000000,0.000000,62,290,370,370,370,370,370,370,370,370,370,7,0,62,169.6696924285399,6.112060999839741,371.7526000000362,98.71428571428571
1784384771,1,,Aggregated,0.000000,0.000000,63,70,190,290,370,370,370,370,370,370,370,15,0,63,110.97481659999175,4.317099999752827,371.7526000000362,94.2
1784384772,1,,Aggregated,4.000000,0.000000,63,99,100,190,290,370,370,370,370,370,370,30,0,63,93.95554860011543,4.317099999752827,371.7526000000362,98.16666666666667
1784384773,1,,Aggregated,7.000000,0.000000,56,70,100,100,200,290,370,370,370,370,370,42,0,56,84.18734454766135,4.317099999752827,371.7526000000362,98.57142857142857
1784384774,1,,Aggregated,8.000000,0.000000,52,62,99,100,190,290,370,370,370,370,370,55,0,52,72.42070661830604,4.317099999752827,371.7526000000362,98.50909090909092
1784384775,1,,Aggregated,9.750000,0.000000,52,57,63,99,180,200,370,370,370,370,370,67,0,52,66.50783244783013,4.317099999752827,371.7526000000362,98.4776119402985
1784384776,1,,Aggregated,9.800000,0.000000,54,62,70,100,190,210,370,370,370,370,370,76,0,52,70.81104300004881,4.317099999752827,371.7526000000362,98.47368421052632
1784384777,1,,Aggregated,10.666667,0.000000,52,59,70,100,180,210,370,370,370,370,370,88,0,52,69.05151121593049,4.317099999752827,371.7526000000362,99.7840909090909
1784384778,1,,Aggregated,10.428571,0.000000,52,57,63,99,180,210,370,370,370,370,370,100,0,51,65.04074097001649,4.317099999752827,371.7526000000362,102.04
1784384779,1,,Aggregated,10.250000,0.000000,52,56,63,99,190,210,290,370,370,370,370,113,0,52,67.12867461062635,4.317099999752827,371.7526000000362,101.23008849557522
1784384780,1,,Aggregated,10.777778,0.000000,52,56,63,99,190,210,290,370,370,370,370,120,0,52,65.9400908000028,4.317099999752827,371.7526000000362,101.79166666666667
1784384781,1,,Aggregated,10.700000,0.000000,52,56,65,99,190,210,290,370,370,370,370,136,0,52,65.60590542649352,4.317099999752827,371.7526000000362,101.15441176470588
1784384782,1,,Aggregated,11.300000,0.000000,52,56,70,99,190,210,290,370,370,370,370,143,0,52,66.81975173430966,4.317099999752827,371.7526000000362,101.16783216783217
1784384783,1,,Aggregated,11.800000,0.000000,52,57,92,100,190,210,210,370,370,370,370,152,0,52,68.33444628293101,4.317099999752827,371.7526000000362,101.00657894736842
1784384784,1,,Aggregated,11.800000,0.000000,52,57,70,100,180,210,210,370,370,370,370,161,0,52,67.8479709379486,4.317099999752827,371.7526000000362,100.79503105590062
1784384785,1,,Aggregated,11.000000,0.000000,52,58,99,150,190,210,220,370,370,370,370,170,0,52,70.66623521181742,4.317099999752827,371.7526000000362,100.34117647058824
1784384786,1,,Aggregated,10.900000,0.000000,52,59,99,110,190,210,220,370,370,370,370,182,0,52,70.30797848356737,4.317099999752827,371.7526000000362,100.62087912087912
1784384787,1,,Aggregated,10.300000,0.000000,52,58,92,100,190,210,220,370,370,370,370,191,0,52,68.84978491625922,4.317099999752827,371.7526000000362,100.7434554973822
