Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,2955,0,130,139.86216077831818,2.4331000004167436,728.9154000009148,271.8040609137056,24.876125631655892,0.0,130,170,200,220,260,310,360,390,720,730,730
INFER,inference_time_ms,2433,0,8,9.590972872166006,5.4293570001391345,315.1958660000673,0.0,20.48176435256135,0.0,8,9,10,11,13,17,22,27,190,320,320
WALL,predict_wall_time_ms,2433,0,140,147.81771183724118,11.250100000324892,728.9282000001549,0.0,20.48176435256135,0.0,140,180,210,220,270,310,370,400,720,730,730
,Aggregated,7821,0,72,101.8115349696867,2.4331000004167436,728.9282000001549,102.69543536632145,65.8396543367786,0.0,72,140,170,190,240,290,350,380,720,730,730
