Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,458,0,56,81.67626877727689,3.3303000000159955,371.7321999993146,274.17903930131007,3.8537333215964784,0.0,56,63,100,120,180,200,210,220,370,370,370
INFER,inference_time_ms,382,0,7,8.223977698961365,5.428115000086109,292.7715860000717,0.0,3.2142491896285037,0.0,7,8,9,9,10,10,11,12,290,290,290
WALL,predict_wall_time_ms,382,0,55,83.91044869114626,44.536400000652066,371.7526000000362,0.0,3.2142491896285037,0.0,55,59,94,100,190,200,220,230,370,370,370
,Aggregated,1222,0,52,59.413324043382865,3.3303000000159955,371.7526000000362,102.76104746317512,10.282231700853487,0.0,52,56,58,89,170,190,210,220,370,370,370
