Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784383649,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784383650,10,,Aggregated,0.000000,0.000000,480,900,900,900,900,910,910,910,910,910,910,34,0,460,535.4581747646052,25.246238999898196,913.638500000161,98.61764705882354
1784383651,30,,Aggregated,0.000000,0.000000,230,280,290,320,480,900,900,910,910,910,910,163,0,230,247.5377746257638,7.6370639999367995,913.638500000161,102.29447852760737
1784383652,40,,Aggregated,0.000000,0.000000,190,250,280,290,350,460,900,900,910,910,910,374,0,190,198.63455325668397,6.381256000167923,913.638500000161,102.95187165775401
1784383653,50,,Aggregated,17.000000,0.000000,190,250,280,290,390,470,900,900,1000,1000,1000,515,0,190,203.6536587961121,6.381256000167923,1033.1310000001395,103.5495145631068
1784383654,60,,Aggregated,54.333333,0.000000,220,280,320,390,520,770,1200,1300,1400,1400,1400,645,0,220,249.29300510850564,6.381256000167923,1365.093300000808,103.23875968992247
1784383655,70,,Aggregated,93.750000,0.000000,230,290,400,490,870,1000,1600,1800,2100,2100,2100,754,0,230,317.8130344734552,6.381256000167923,2074.007100000017,103.57029177718833
1784383656,80,,Aggregated,103.000000,0.000000,240,350,510,680,980,1400,2100,2200,2300,2300,2300,877,0,240,390.9011346419415,6.381256000167923,2323.0375000002823,103.3352337514253
1784383657,90,,Aggregated,107.500000,0.000000,250,450,680,760,1000,1700,2100,2200,2300,2300,2300,1073,0,250,430.3316615796713,6.381256000167923,2323.0375000002823,103.42218080149115
1784383658,100,,Aggregated,107.857143,0.000000,280,620,770,890,1100,1900,2100,2200,2600,2700,2700,1245,0,280,486.16615768913397,6.381256000167923,2749.248100000841,103.53574297188754
1784383660,110,,Aggregated,109.625000,0.000000,290,650,790,890,1100,1900,2100,2200,2600,2700,2700,1400,0,290,501.69778638712415,6.0302840001895675,2749.248100000841,103.75071428571428
1784383661,120,,Aggregated,119.222222,0.000000,300,680,870,930,1400,2000,2300,2600,3200,3200,3200,1548,0,300,552.5777391084995,6.0302840001895675,3221.8035999994754,103.63824289405684
1784383662,128,,Aggregated,140.000000,0.000000,350,720,910,1000,1900,2100,2600,3200,4000,4100,4100,1663,0,350,622.7340889392456,6.0302840001895675,4068.1647999990673,104.09140108238124
1784383663,128,,Aggregated,140.000000,0.000000,390,770,980,1100,1900,2200,3100,3500,4000,4100,4100,1855,0,390,679.157563733128,6.0302840001895675,4068.1647999990673,103.9309973045822
1784383664,128,,Aggregated,151.400000,0.000000,430,860,1100,1300,1900,2300,3500,3700,4500,4700,4700,2037,0,430,727.6661784393468,6.0302840001895675,4684.829499999978,103.93028964162984
1784383665,128,,Aggregated,138.900000,0.000000,480,880,1100,1200,1900,2300,3500,3700,4500,4700,4700,2195,0,480,730.9562238646694,6.0302840001895675,4684.829499999978,103.83644646924829
1784383666,128,,Aggregated,148.000000,0.000000,510,930,1100,1400,2000,2700,3500,3700,5200,5500,5500,2376,0,510,778.1707470769907,6.0302840001895675,5481.837299999825,103.68771043771044
1784383667,128,,Aggregated,152.200000,0.000000,540,960,1100,1400,2000,3100,3600,3900,5700,5700,5700,2478,0,540,807.3818734733369,6.0302840001895675,5684.425900000861,103.56739305891848
1784383668,128,,Aggregated,155.000000,0.000000,620,1000,1200,1400,2000,3300,3800,4000,5700,5700,5700,2677,0,620,839.5716064191064,6.0302840001895675,5684.425900000861,103.5039223010833
1784383669,128,,Aggregated,162.100000,0.000000,640,1000,1300,1400,2000,3400,3900,4400,5700,5800,5800,2788,0,640,866.0072308091662,6.0302840001895675,5794.2304000007425,103.43974175035868
1784383670,128,,Aggregated,160.100000,0.000000,660,1000,1300,1500,2000,3500,4000,4500,5700,6000,6000,2889,0,660,890.301361760453,6.0302840001895675,5955.394399999932,103.32744894427137
1784383671,128,,Aggregated,154.300000,0.000000,680,1100,1300,1500,2000,3600,4200,4600,6100,6400,6400,3053,0,680,917.4523502191171,6.0302840001895675,6431.148300000132,103.38257451686866
1784383672,128,,Aggregated,148.900000,0.000000,680,1100,1300,1500,2100,3700,4400,4700,6200,6400,6400,3146,0,680,937.292866662734,6.0302840001895675,6431.148300000132,103.36808645899555
1784383673,128,,Aggregated,147.500000,0.000000,680,1100,1400,1500,2100,3700,4500,4800,7300,7300,7300,3154,0,680,949.5484241981479,6.0302840001895675,7348.679200000333,103.36271401395054
1784383674,128,,Aggregated,158.500000,0.000000,710,1100,1400,1600,2200,3900,4900,5400,7300,7400,7400,3352,0,710,1008.7157553582769,6.0302840001895675,7440.1997000004485,103.09516706443914
