Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,891,0,56,86.26391851852098,2.924800000982941,639.0971999990143,269.21099887766553,7.5012118287560785,0.0,56,91,120,140,180,210,240,250,640,640,640
INFER,inference_time_ms,729,0,7,8.25299501647025,5.475861999912013,273.86051399980715,0.0,6.13735513261861,0.0,7,8,9,9,10,11,13,14,270,270,270
WALL,predict_wall_time_ms,729,0,56,92.47053607680034,24.79010000024573,639.1170999995666,0.0,6.13735513261861,0.0,56,87,130,160,190,210,240,260,640,640,640
,Aggregated,2349,0,50,63.97982357045402,2.924800000982941,639.1170999995666,102.11451681566624,19.775922093993298,0.0,50,56,84,100,180,190,230,240,510,640,640
