Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,6318,0,2000,3942.3228444444458,8.259599999291822,18402.698600000804,275.2302943969611,53.18369661219075,0.0,2000,2400,2800,6000,11000,16000,17000,18000,18000,18000,18000
INFER,inference_time_ms,5329,0,10,18.225256141500154,5.738125999869226,464.16788699980316,0.0,44.85848674364744,0.0,10,14,23,26,35,44,57,180,260,460,460
WALL,predict_wall_time_ms,5329,0,2000,3263.440800675543,75.8468999993056,12606.2165000003,0.0,44.85848674364744,0.0,2000,2300,2600,2900,10000,11000,11000,12000,12000,13000,13000
,Aggregated,16976,0,1600,2497.3841981608234,5.738125999869226,18402.698600000804,102.43314090480679,142.90067009948564,0.0,1600,2000,2300,2500,10000,11000,15000,17000,18000,18000,18000
