Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,3672,1,3800,6938.835815849663,3.5060000000157743,57688.67139999929,277.8782679738562,30.886588021068967,0.008411380180029675,3800,4400,5600,6600,8800,42000,52000,55000,58000,58000,58000
INFER,inference_time_ms,3110,0,90,937.8839955599071,6.987370000388182,39775.5014280001,0.0,26.15939235989229,0.0,90,120,140,170,260,310,40000,40000,40000,40000,40000
WALL,predict_wall_time_ms,3110,0,3900,7608.183900578764,662.725500000306,57688.685399999486,0.0,26.15939235989229,0.0,3900,4400,5300,6600,8600,45000,53000,55000,58000,58000,58000
,Aggregated,9892,1,3100,5262.603747754798,3.5060000000157743,57688.685399999486,103.15093004448039,83.20537274085355,0.008411380180029675,3100,3900,4400,5000,7400,40000,49000,53000,58000,58000,58000
