Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,3310,0,780,2056.5285672507507,19.02449999943201,57472.43210000124,274.4646525679758,27.85060718538819,0.0,780,1100,1400,1700,2400,2800,3600,54000,57000,57000,57000
INFER,inference_time_ms,2753,0,40,952.2653400796752,3.2512649995624088,38995.99054999999,0.0,23.163964223979963,0.0,40,61,80,94,130,210,39000,39000,39000,39000,39000
WALL,predict_wall_time_ms,2753,0,790,2214.7211299673045,38.2114999993064,57472.4499999993,0.0,23.163964223979963,0.0,790,1000,1200,1500,2100,2500,52000,55000,57000,57000,57000
,Aggregated,8816,0,570,1761.0961104400494,3.2512649995624088,57472.4499999993,103.04877495462794,74.17853563334812,0.0,570,810,1000,1200,2000,2600,39000,53000,57000,57000,57000
