Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,3146,0,1500,4317.442617895754,3.410400000575464,57002.3670999999,274.07883026064843,26.470084206700168,0.0,1500,2000,3700,4700,6300,8000,52000,54000,57000,57000,57000
INFER,inference_time_ms,2625,0,30,1034.5910705592205,3.9834219987824326,39654.55923400077,0.0,22.086449791032404,0.0,30,60,82,110,250,280,40000,40000,40000,40000,40000
WALL,predict_wall_time_ms,2625,0,1500,4477.765891809527,469.9688000000606,57002.38850000096,0.0,22.086449791032404,0.0,1500,1900,2600,4000,5200,6600,52000,55000,57000,57000,57000
,Aggregated,8396,0,1200,3341.1876491326634,3.410400000575464,57002.38850000096,102.69795140543116,70.64298378876498,0.0,1200,1500,1900,2400,5200,7000,51000,53000,57000,57000,57000
