Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,1278,0,78,188.47942707356765,2.882300000237592,29244.50960000013,277.660406885759,10.793511799890188,0.0,78,120,150,160,210,230,280,310,29000,29000,29000
INFER,inference_time_ms,1087,0,18,73.87144905520131,2.5260610000259476,15787.508789999265,0.0,9.18039696907718,0.0,18,29,30,31,33,35,39,42,13000,16000,16000
WALL,predict_wall_time_ms,1087,0,76,207.39237138912807,12.676899999860325,29244.533399999455,0.0,9.18039696907718,0.0,76,120,160,170,210,240,280,320,29000,29000,29000
,Aggregated,3452,0,40,158.3460256729441,2.5260610000259476,29244.533399999455,102.7954808806489,29.154305738044545,0.0,40,78,120,140,190,230,270,290,29000,29000,29000
