Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784379540,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784379541,10,,Aggregated,0.000000,0.000000,110,110,470,470,470,470,470,470,470,470,470,3,0,110,227.89560000031392,104.71520000101009,470.9462999999232,100.0
1784379542,20,,Aggregated,0.000000,0.000000,110,110,470,470,470,470,470,470,470,470,470,3,0,110,227.89560000031392,104.71520000101009,470.9462999999232,100.0
1784379543,30,,Aggregated,0.000000,0.000000,260,370,370,470,470,470,470,470,470,470,470,5,0,260,262.3106799997913,104.71520000101009,470.9462999999232,100.8
1784379544,50,,Aggregated,3.000000,0.000000,280,280,370,370,470,470,470,470,470,470,470,6,0,260,265.1607999996486,104.71520000101009,470.9462999999232,101.0
1784379545,60,,Aggregated,1.666667,0.000000,280,370,470,560,570,570,570,570,570,570,570,10,0,260,286.6805999998178,32.88009999960195,572.1703999988677,101.1
1784379546,70,,Aggregated,1.666667,0.000000,260,330,370,470,560,570,570,570,570,570,570,13,0,260,267.9641615383074,32.88009999960195,572.1703999988677,101.07692307692308
1784379547,80,,Aggregated,1.666667,0.000000,260,330,370,470,560,570,570,570,570,570,570,13,0,260,267.9641615383074,32.88009999960195,572.1703999988677,101.07692307692308
1784379548,90,,Aggregated,1.800000,0.000000,230,280,370,470,560,570,570,570,570,570,570,15,0,230,234.28228666659075,3.410400000575464,572.1703999988677,100.8
1784379549,100,,Aggregated,2.166667,0.000000,230,280,330,370,560,570,570,570,570,570,570,18,0,110,218.3258333332358,3.410400000575464,572.1703999988677,100.66666666666667
1784379550,110,,Aggregated,1.857143,0.000000,230,280,330,370,560,570,570,570,570,570,570,19,0,230,221.1894947367431,3.410400000575464,572.1703999988677,100.73684210526316
1784379551,120,,Aggregated,1.875000,0.000000,210,270,280,330,470,560,570,570,570,570,570,21,0,210,211.79206666654085,3.410400000575464,572.1703999988677,100.71428571428571
1784379552,128,,Aggregated,2.000000,0.000000,210,270,280,330,470,560,570,570,570,570,570,22,0,110,207.3259818181131,3.410400000575464,572.1703999988677,100.63636363636364
1784379553,128,,Aggregated,1.900000,0.000000,110,270,280,330,470,560,570,570,570,570,570,23,0,110,199.44884782600403,3.410400000575464,572.1703999988677,100.56521739130434
1784379554,128,,Aggregated,1.900000,0.000000,110,270,280,330,470,560,570,570,570,570,570,23,0,110,199.44884782600403,3.410400000575464,572.1703999988677,100.56521739130434
1784379555,128,,Aggregated,1.900000,0.000000,110,270,280,330,470,560,570,570,570,570,570,23,0,110,199.44884782600403,3.410400000575464,572.1703999988677,100.56521739130434
