Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784382770,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784382771,4,,Aggregated,0.000000,0.000000,60,180,260,310,360,380,380,380,380,380,380,30,0,56,140.74815403338712,3.197969999973793,377.5803000007727,102.76666666666667
1784382772,4,,Aggregated,0.000000,0.000000,43,92,160,170,260,360,380,380,380,380,380,71,0,43,90.25019319724507,3.197969999973793,377.5803000007727,103.91549295774648
1784382773,4,,Aggregated,13.000000,0.000000,50,110,150,180,260,310,360,380,380,380,380,108,0,49,93.42134624077929,3.197969999973793,377.5803000007727,101.5
1784382774,4,,Aggregated,24.000000,0.000000,49,92,120,150,220,260,360,380,380,380,380,145,0,49,83.41033196550379,3.104038999936165,377.5803000007727,101.66206896551724
1784382775,4,,Aggregated,30.000000,0.000000,45,81,110,130,190,260,360,380,380,380,380,186,0,44,76.51025058600646,3.104038999936165,377.5803000007727,101.20430107526882
1784382776,4,,Aggregated,31.000000,0.000000,47,76,110,120,180,240,340,360,380,380,380,224,0,47,74.6887993615561,3.104038999936165,377.5803000007727,101.95982142857143
1784382777,4,,Aggregated,32.800000,0.000000,52,86,120,140,180,240,310,360,380,380,380,260,0,52,80.15025734996645,3.104038999936165,377.5803000007727,102.82307692307693
1784382778,4,,Aggregated,34.666667,0.000000,53,85,120,140,180,230,310,360,380,380,380,300,0,53,78.9033651299595,3.104038999936165,377.5803000007727,102.49333333333334
1784382779,4,,Aggregated,35.428571,0.000000,55,93,120,130,170,210,310,360,380,380,380,344,0,55,80.33292820054089,3.104038999936165,377.5803000007727,102.65697674418605
1784382780,4,,Aggregated,35.875000,0.000000,55,92,120,130,170,200,260,360,380,380,380,383,0,55,79.29768239161149,3.104038999936165,377.5803000007727,103.1070496083551
1784382781,4,,Aggregated,35.000000,0.000000,55,92,120,130,170,210,310,340,380,380,380,420,0,55,79.04599089043543,3.104038999936165,377.5803000007727,102.85952380952381
1784382782,4,,Aggregated,36.300000,0.000000,59,94,120,130,180,220,270,340,380,380,380,454,0,58,80.96953247573786,3.104038999936165,377.5803000007727,102.77533039647577
1784382783,4,,Aggregated,38.700000,0.000000,55,92,120,130,180,210,270,340,380,380,380,500,0,54,78.87083104596557,3.104038999936165,377.5803000007727,102.38
