Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,6271,0,840,994.9728098070445,3.4152000007452443,3370.5926000002364,275.5101259767182,52.85367717076102,0.0,840,1100,1300,1400,2000,2200,2500,2800,3100,3400,3400
INFER,inference_time_ms,5246,0,66,77.1609917882137,4.102478999925552,290.32261700001527,0.0,44.21470107443985,0.0,66,80,91,100,120,140,170,190,250,290,290
WALL,predict_wall_time_ms,5246,0,860,991.8763995615744,70.51169999976992,3370.6267999987176,0.0,44.21470107443985,0.0,860,1000,1200,1300,1800,2100,2400,2600,3100,3400,3400
,Aggregated,16763,0,630,706.7735277289848,3.4152000007452443,3370.6267999987176,103.06770864403747,141.2830793196407,0.0,630,860,1000,1100,1600,2000,2300,2600,3000,3400,3400
