Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,5926,0,1600,2221.76391231858,6.926500000190572,7873.1807000003755,276.29514006074925,49.87274302092581,0.0,1600,2000,2500,3900,5100,5900,6600,6900,7800,7900,7900
INFER,inference_time_ms,4973,0,70,93.52946911059558,4.59116100000756,409.58146100001613,0.0,41.85237108387851,0.0,70,99,120,130,170,190,220,250,410,410,410
WALL,predict_wall_time_ms,4973,0,1600,2023.2349636637873,145.96720000008645,6229.76959999869,0.0,41.85237108387851,0.0,1600,1900,2200,2600,4400,4900,5300,5500,6100,6200,6200
,Aggregated,15872,0,1200,1492.7446111760917,4.59116100000756,7873.1807000003755,103.15807711693549,133.57748518868283,0.0,1200,1600,1900,2100,4200,5000,5800,6500,7400,7800,7900
