Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784381851,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784381852,10,,Aggregated,0.000000,0.000000,450,730,730,730,740,740,740,740,740,740,740,34,0,450,475.64525402950335,51.866439000036735,743.1665000003704,104.55882352941177
1784381853,20,,Aggregated,0.000000,0.000000,230,240,280,330,730,730,740,740,740,740,740,143,0,230,247.94717034962318,3.221961999997802,743.1665000003704,105.83216783216783
1784381854,40,,Aggregated,0.000000,0.000000,230,260,340,410,460,730,730,740,740,740,740,321,0,230,242.6767859626181,3.221961999997802,743.1665000003704,103.2367601246106
1784381855,50,,Aggregated,34.000000,0.000000,240,320,410,430,540,660,730,740,760,760,760,506,0,240,265.25211575689514,3.221961999997802,760.2459999998246,104.14822134387352
1784381856,60,,Aggregated,71.000000,0.000000,260,380,430,450,590,710,740,770,890,890,890,672,0,260,288.28017112052737,3.221961999997802,889.7911999993084,103.04166666666667
1784381857,70,,Aggregated,126.500000,0.000000,300,440,510,580,690,770,990,1000,1300,1300,1300,895,0,300,336.5203526111743,3.221961999997802,1282.3155999994924,103.26480446927374
1784381858,80,,Aggregated,126.500000,0.000000,300,450,540,610,730,890,1100,1300,1500,1500,1500,962,0,300,357.82505464656913,3.221961999997802,1453.0015000000276,102.85550935550935
1784381859,90,,Aggregated,132.833333,0.000000,340,510,640,720,990,1100,1300,1600,1700,1700,1700,1158,0,330,420.48281526425984,3.221961999997802,1667.425400000866,103.06476683937824
1784381860,100,,Aggregated,137.428571,0.000000,370,580,710,800,1000,1200,1500,1600,1700,1800,1800,1318,0,370,454.4275110576798,3.221961999997802,1761.1217999983637,102.98786039453718
1784381861,110,,Aggregated,144.500000,0.000000,410,640,810,930,1100,1300,1600,1700,2100,2200,2200,1556,0,410,499.92594744668384,3.221961999997802,2150.5874000013137,103.30848329048843
1784381862,120,,Aggregated,146.111111,0.000000,430,680,830,950,1100,1400,1700,1800,2500,2500,2500,1671,0,430,516.8060652483724,3.221961999997802,2501.2094999983674,103.1472172351885
1784381863,130,,Aggregated,155.400000,0.000000,450,740,960,1000,1400,1600,2000,2400,2800,3200,3200,1909,0,450,584.9116633986539,3.221961999997802,3190.2019000008295,102.90937663698271
