Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,883,0,56,85.89754756513197,2.9235000001790468,483.9126999995642,275.2876557191393,7.440184942504777,0.0,56,92,110,130,180,200,230,260,480,480,480
INFER,inference_time_ms,740,0,39,37.164520824325834,3.1027949999042903,291.9875970001158,0.0,6.235262579222576,0.0,39,40,40,41,42,43,46,47,290,290,290
WALL,predict_wall_time_ms,740,0,55,89.72560905406903,8.775199999945471,483.9332000010472,0.0,6.235262579222576,0.0,55,85,120,160,190,210,230,280,480,480,480
,Aggregated,2363,0,49,71.83505315701382,2.9235000001790468,483.9332000010472,102.868810833686,19.910710100949927,0.0,49,56,84,100,180,200,220,250,330,480,480
