Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784382917,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784382918,2,,Aggregated,0.000000,0.000000,56,60,330,330,480,480,480,480,480,480,480,16,0,54,151.82477131266126,16.82009999967704,483.9332000010472,103.6875
1784382919,2,,Aggregated,0.000000,0.000000,54,76,100,110,330,480,480,480,480,480,480,32,0,53,105.09532037493585,3.449283000009018,483.9332000010472,99.15625
1784382920,2,,Aggregated,13.000000,0.000000,52,56,100,120,200,330,480,480,480,480,480,54,0,47,82.10864803698702,3.2291330001044116,483.9332000010472,104.75925925925925
1784382921,2,,Aggregated,15.500000,0.000000,47,60,120,130,200,330,480,480,480,480,480,70,0,47,77.63045645704422,3.2291330001044116,483.9332000010472,104.98571428571428
1784382922,2,,Aggregated,15.000000,0.000000,52,81,120,130,200,290,480,480,480,480,480,88,0,52,78.7089527612724,3.1027949999042903,483.9332000010472,103.95454545454545
1784382923,2,,Aggregated,16.000000,0.000000,52,76,120,130,180,200,330,480,480,480,480,105,0,52,77.41222421895839,3.1027949999042903,483.9332000010472,103.22857142857143
1784382924,2,,Aggregated,16.000000,0.000000,53,78,120,130,170,200,330,480,480,480,480,117,0,53,77.49810636747327,3.1027949999042903,483.9332000010472,102.6923076923077
1784382925,2,,Aggregated,16.500000,0.000000,52,78,120,150,180,290,330,480,480,480,480,134,0,52,80.1207860671547,3.1027949999042903,483.9332000010472,102.7910447761194
1784382926,2,,Aggregated,16.714286,0.000000,53,81,120,140,180,200,330,480,480,480,480,161,0,53,79.59760301863052,3.1027949999042903,483.9332000010472,103.22360248447205
1784382927,2,,Aggregated,16.375000,0.000000,53,82,110,140,180,200,330,480,480,480,480,181,0,53,80.11298606076697,3.1027949999042903,483.9332000010472,103.14917127071823
1784382928,2,,Aggregated,17.222222,0.000000,52,78,110,130,170,200,330,480,480,480,480,197,0,52,78.54776962945202,3.1027949999042903,483.9332000010472,102.4517766497462
1784382929,2,,Aggregated,17.400000,0.000000,52,78,110,130,180,200,290,330,480,480,480,217,0,52,80.41049951615214,3.1027949999042903,483.9332000010472,103.18433179723502
