Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,891,0,61,83.97749640858702,2.833800001099007,325.6130000008852,273.85634118967454,7.493462320953165,0.0,61,81,130,160,190,220,250,280,330,330,330
INFER,inference_time_ms,736,0,21,21.07964114676233,17.380882999532332,41.445491999184014,0.0,6.189885822919786,0.0,21,21,22,22,24,25,28,30,41,41,41
WALL,predict_wall_time_ms,736,0,66,86.99999999995448,24.01800000006915,325.6392000002961,0.0,6.189885822919786,0.0,66,76,150,170,200,220,250,280,330,330,330
,Aggregated,2363,0,30,65.32821209650218,2.833800001099007,325.6392000002961,103.26110876005079,19.873233966792736,0.0,30,66,75,110,180,210,240,260,310,330,330
