Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,1631,0,89,112.83916468427513,2.9537999980675522,406.379799998831,273.0355610055181,13.715037633729343,0.0,89,140,180,190,230,270,310,340,400,410,410
INFER,inference_time_ms,1358,0,22,27.183872348298113,18.069761999868206,72.59873699968011,0.0,11.419387557697394,0.0,22,24,26,37,43,57,62,64,73,73,73
WALL,predict_wall_time_ms,1358,0,89,117.4482617820819,25.21120000164956,406.4056999995955,0.0,11.419387557697394,0.0,89,150,180,200,240,280,320,340,400,410,410
,Aggregated,4347,0,44,87.52038549553919,2.9537999980675522,406.4056999995955,102.44329422590292,36.553812749124134,0.0,44,94,140,170,210,260,300,330,400,410,410
