Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784387679,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784387680,10,,Aggregated,0.000000,0.000000,170,260,340,340,350,370,430,430,430,430,430,66,0,150,194.4817540908678,6.622799999604467,434.805699998833,103.18181818181819
1784387681,30,,Aggregated,0.000000,0.000000,240,330,350,430,580,660,680,700,700,700,700,148,0,240,265.3507804391211,3.8045000001147855,696.4821000001393,105.41891891891892
1784387682,40,,Aggregated,30.000000,0.000000,310,410,560,590,860,870,880,890,1100,1100,1100,235,0,310,363.1399039957033,3.8045000001147855,1062.754300000961,107.06808510638298
1784387683,50,,Aggregated,57.500000,0.000000,370,540,610,700,870,910,920,920,1100,1100,1100,355,0,370,419.8237078281673,3.8045000001147855,1062.754300000961,106.81971830985916
1784387684,60,,Aggregated,57.500000,0.000000,390,580,720,840,910,1000,1200,1200,1400,1400,1400,415,0,390,469.82017372768087,3.8045000001147855,1361.2314999991213,106.29397590361445
1784387685,64,,Aggregated,74.500000,0.000000,430,660,860,890,1200,1300,1400,1400,1600,1600,1600,485,0,430,549.5875322082037,3.8045000001147855,1560.2567000023555,105.65360824742268
1784387686,64,,Aggregated,83.000000,0.000000,520,770,910,1100,1400,1700,2000,2300,2400,2400,2400,567,0,520,661.6127350034844,3.8045000001147855,2362.566000003426,104.81834215167548
1784387687,64,,Aggregated,80.333333,0.000000,580,870,1200,1300,2100,2500,2900,3200,3300,3300,3300,661,0,580,837.9079263948174,3.8045000001147855,3348.9890999990166,104.04841149773071
1784387688,64,,Aggregated,80.571429,0.000000,580,870,1200,1300,2100,2500,2900,3200,3300,3300,3300,667,0,580,832.4069855276965,3.8045000001147855,3348.9890999990166,104.02098950524737
1784387689,64,,Aggregated,71.250000,0.000000,620,920,1400,1700,2600,2800,3200,3300,3700,3700,3700,774,0,620,986.1999518643239,3.8045000001147855,3654.231200001959,103.71834625322997
1784387690,64,,Aggregated,74.000000,0.000000,690,1200,1600,2300,2700,2800,3200,3300,3700,3700,3700,867,0,690,1079.0998681914634,3.8045000001147855,3654.231200001959,103.79815455594002
1784387691,64,,Aggregated,74.000000,0.000000,690,1200,1600,2300,2700,2800,3200,3300,3700,3700,3700,869,0,690,1077.1899077353241,3.8045000001147855,3654.231200001959,103.79056386651324
1784387692,64,,Aggregated,74.700000,0.000000,690,1300,2100,2500,2700,2800,3200,3300,3700,3700,3700,969,0,690,1153.1178386738914,3.8045000001147855,3654.231200001959,103.37564499484004
1784387693,64,,Aggregated,75.400000,0.000000,690,1400,2400,2500,2700,2800,3000,3300,3700,3700,3700,1072,0,690,1212.9778988507262,3.8045000001147855,3654.231200001959,103.00373134328358
1784387694,64,,Aggregated,77.900000,0.000000,720,1700,2400,2500,2700,2700,3000,3300,3700,3700,3700,1171,0,720,1252.8051442040808,3.8045000001147855,3654.231200001959,102.84884713919726
1784387695,64,,Aggregated,77.100000,0.000000,780,2000,2400,2500,2600,2700,2900,3300,3700,3700,3700,1271,0,780,1292.1783823375322,3.8045000001147855,3654.231200001959,102.87411487018096
1784387696,64,,Aggregated,66.000000,0.000000,780,2000,2400,2500,2600,2700,2900,3300,3700,3700,3700,1274,0,770,1290.2097202127175,3.8045000001147855,3654.231200001959,102.87205651491365
1784387697,64,,Aggregated,66.000000,0.000000,860,2200,2400,2500,2600,2700,2900,3300,3700,3700,3700,1371,0,860,1328.1320641889124,3.8045000001147855,3654.231200001959,103.07731582786288
1784387698,64,,Aggregated,70.700000,0.000000,870,2300,2500,2500,2600,2700,2900,3200,3700,3700,3700,1468,0,870,1366.2444809720528,3.8045000001147855,3654.231200001959,102.97615803814713
1784387699,64,,Aggregated,80.100000,0.000000,870,2300,2500,2500,2600,2700,2900,3200,3700,3700,3700,1475,0,870,1362.0911725877777,3.8045000001147855,3654.231200001959,102.96949152542373
1784387700,64,,Aggregated,80.100000,0.000000,890,2400,2500,2500,2700,2800,2900,3200,3700,3700,3700,1571,0,890,1404.4424350190636,3.8045000001147855,3654.231200001959,102.77657542966263
1784387701,64,,Aggregated,69.900000,0.000000,920,2400,2500,2600,2700,2900,3000,3200,3700,3700,3700,1672,0,920,1440.6838811644566,3.8045000001147855,3654.231200001959,102.46112440191388
1784387702,64,,Aggregated,69.900000,0.000000,910,2400,2500,2600,2700,2900,3000,3200,3700,3700,3700,1680,0,910,1434.6238163136773,3.8045000001147855,3654.231200001959,102.45
1784387703,64,,Aggregated,70.600000,0.000000,920,2400,2500,2600,2800,2900,3000,3200,3700,3700,3700,1781,0,920,1463.2324196311017,3.8045000001147855,3654.231200001959,102.31667602470522
