Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,3369,0,2300,2006.9623799050248,3.8045000001147855,4096.019399999932,273.2989017512615,28.370240149073332,0.0,2300,2500,2500,2600,2700,2800,3000,3100,3700,4100,4100
INFER,inference_time_ms,2832,0,630,620.8676133527574,19.742485999813653,755.6961780001075,0.0,23.848180499310086,0.0,630,650,660,670,690,700,730,760,760,760,760
WALL,predict_wall_time_ms,2832,0,2400,2326.055362782481,70.86920000074315,4096.053700002813,0.0,23.848180499310086,0.0,2400,2500,2600,2600,2700,2900,3000,3100,3700,4100,4100
,Aggregated,9033,0,2200,1672.4390707755028,3.8045000001147855,4096.053700002813,101.93114137053028,76.0666011476935,0.0,2200,2400,2500,2500,2700,2800,3000,3100,3700,4100,4100
