Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,1566,0,110,119.37957848019853,2.858199999536737,388.61399999950663,272.191570881226,13.190872092846364,0.0,110,140,170,190,230,270,310,330,390,390,390
INFER,inference_time_ms,1281,0,40,47.77938717720691,31.73598299963487,115.35915800050134,0.0,10.790234451427965,0.0,40,45,59,63,71,92,100,100,120,120,120
WALL,predict_wall_time_ms,1281,0,110,128.25937720528879,37.244099999952596,388.6297999997623,0.0,10.790234451427965,0.0,110,150,180,200,240,280,320,340,390,390,390
,Aggregated,4128,0,70,99.91620084156177,2.858199999536737,388.6297999997623,103.25872093023256,34.771340995702296,0.0,70,110,140,170,210,250,300,330,380,390,390
