Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784386716,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784386717,1,,Aggregated,0.000000,0.000000,44,46,46,47,82,82,82,82,82,82,82,15,0,44,47.50068786664391,33.99832200011588,82.4097000004258,103.46666666666667
1784386718,1,,Aggregated,0.000000,0.000000,46,46,46,47,82,120,120,120,120,120,120,20,0,44,49.14713840030345,19.59290000013425,122.7991000014299,104.65
1784386719,1,,Aggregated,6.000000,0.000000,44,46,47,49,82,86,120,120,120,120,120,32,0,44,48.70394765657693,19.59290000013425,122.7991000014299,103.21875
1784386720,1,,Aggregated,9.000000,0.000000,44,46,48,49,82,86,120,120,120,120,120,44,0,44,47.01512563650051,19.59290000013425,122.7991000014299,101.95454545454545
1784386721,1,,Aggregated,7.666667,0.000000,44,46,48,49,82,120,200,200,200,200,200,59,0,44,51.07980527127901,19.59290000013425,196.9680000001972,99.71186440677967
1784386722,1,,Aggregated,9.500000,0.000000,45,46,49,50,86,160,200,200,200,200,200,68,0,44,53.567488926559875,19.59290000013425,196.9680000001972,101.70588235294117
1784386723,1,,Aggregated,10.600000,0.000000,44,46,48,49,82,120,200,200,200,200,200,83,0,44,51.509875216915276,19.59290000013425,196.9680000001972,102.07228915662651
1784386724,1,,Aggregated,10.833333,0.000000,45,47,49,50,85,160,200,200,200,200,200,92,0,44,54.1393589566091,19.59290000013425,196.9680000001972,101.27173913043478
1784386725,1,,Aggregated,11.000000,0.000000,45,47,49,50,86,170,220,220,220,220,220,98,0,44,56.27064257151335,5.624600002192892,221.31380000064382,100.91836734693878
1784386726,1,,Aggregated,10.750000,0.000000,45,47,49,51,120,180,200,220,220,220,220,110,0,45,57.597896418271624,5.624600002192892,221.31380000064382,100.4090909090909
1784386727,1,,Aggregated,10.666667,0.000000,46,48,50,53,160,200,200,220,220,220,220,119,0,46,59.93417410936978,5.624600002192892,221.31380000064382,99.45378151260505
1784386728,1,,Aggregated,10.700000,0.000000,45,48,50,53,160,200,220,220,220,220,220,126,0,45,61.31725133342577,4.01380000039353,221.31380000064382,99.11111111111111
1784386729,1,,Aggregated,10.700000,0.000000,46,48,51,54,170,200,220,220,220,220,220,138,0,46,62.44966957249257,4.01380000039353,221.31380000064382,100.43478260869566
1784386730,1,,Aggregated,10.400000,0.000000,46,48,51,54,160,200,220,220,220,220,220,148,0,45,60.96176088514054,3.508099998725811,221.31380000064382,100.47297297297297
