Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784385952,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784385953,10,,Aggregated,0.000000,0.000000,260,360,360,360,370,370,540,540,540,540,540,59,0,260,270.8944130169538,70.73820000005071,535.9470000003057,103.44067796610169
1784385954,20,,Aggregated,0.000000,0.000000,360,370,390,520,530,540,540,540,540,540,540,99,0,360,324.30221920211153,31.127600001127576,536.397500000021,103.35353535353535
1784385955,32,,Aggregated,4.000000,0.000000,390,530,670,890,1100,1200,1700,1800,1800,1800,1800,163,0,390,538.9320606258748,31.127600001127576,1793.6195999991469,103.52760736196319
1784385956,32,,Aggregated,34.000000,0.000000,530,670,1100,1200,1600,1700,1800,1800,1800,1800,1800,213,0,530,700.3250994272875,5.832500000906293,1793.6195999991469,103.04225352112677
1784385957,32,,Aggregated,40.000000,0.000000,590,960,1400,1500,1600,1700,1800,1800,1800,1800,1800,265,0,590,789.4023125962847,5.832500000906293,1793.6195999991469,104.48679245283019
1784385958,32,,Aggregated,41.000000,0.000000,640,1200,1500,1500,1600,1700,1700,1800,1800,1800,1800,318,0,640,845.0610193145397,4.575799999656738,1793.6195999991469,103.86163522012579
1784385959,32,,Aggregated,43.000000,0.000000,660,1300,1500,1600,1600,1700,1700,1800,1800,1800,1800,366,0,660,886.6245027923867,4.575799999656738,1793.6195999991469,103.77868852459017
1784385960,32,,Aggregated,44.166667,0.000000,730,1400,1600,1600,1700,1700,1800,1800,1900,1900,1900,421,0,730,935.6545461425244,4.575799999656738,1898.7113000002864,104.00475059382423
1784385961,32,,Aggregated,45.428571,0.000000,730,1500,1600,1600,1700,1800,1900,1900,1900,1900,1900,466,0,730,968.217756416339,4.575799999656738,1898.7113000002864,103.68669527896996
1784385962,32,,Aggregated,45.750000,0.000000,900,1500,1600,1600,1700,1800,1800,1900,1900,1900,1900,568,0,890,1007.4660905352382,4.575799999656738,1898.7113000002864,104.04577464788733
1784385963,32,,Aggregated,46.777778,0.000000,1000,1500,1600,1600,1700,1800,1800,1900,1900,1900,1900,620,0,960,1022.6230445258034,4.575799999656738,1898.7113000002864,103.7
1784385964,32,,Aggregated,46.600000,0.000000,1100,1500,1600,1600,1700,1800,1800,1900,1900,1900,1900,665,0,1100,1044.0013670992555,4.575799999656738,1898.7113000002864,103.15488721804512
1784385965,32,,Aggregated,56.400000,0.000000,1000,1500,1600,1600,1700,1800,1800,1900,1900,1900,1900,669,0,1000,1038.6932009282607,4.575799999656738,1898.7113000002864,103.14798206278027
1784385966,32,,Aggregated,55.200000,0.000000,1200,1600,1600,1700,1800,1900,1900,2000,2000,2000,2000,770,0,1200,1084.1805360532628,4.575799999656738,2025.7851000005758,102.74415584415584
1784385967,32,,Aggregated,54.500000,0.000000,1200,1600,1600,1700,1800,1900,1900,2000,2000,2000,2000,818,0,1200,1088.960838925455,4.575799999656738,2025.7851000005758,102.52567237163814
1784385968,32,,Aggregated,55.600000,0.000000,1300,1600,1600,1700,1800,1900,2000,2000,2000,2000,2000,869,0,1300,1110.2588424476573,4.575799999656738,2047.1815000000788,102.24395857307249
1784385969,32,,Aggregated,55.600000,0.000000,1300,1600,1700,1700,1800,1900,2000,2000,2000,2000,2000,915,0,1300,1120.7917120622972,4.575799999656738,2047.1815000000788,102.05464480874316
