Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,2424,0,1600,1367.9256950495044,2.933699999630335,2293.2390999994823,274.4884488448845,20.394352708920053,0.0,1600,1700,1700,1800,1900,1900,2000,2100,2300,2300,2300
INFER,inference_time_ms,2034,0,650,651.4164833329256,82.69226599986723,855.8732280007462,0.0,17.11308308991064,0.0,650,680,700,710,730,760,790,800,860,860,860
WALL,predict_wall_time_ms,2034,0,1600,1604.97123908549,139.7012999987055,2293.2780999999522,0.0,17.11308308991064,0.0,1600,1700,1800,1800,1900,2000,2000,2100,2300,2300,2300
,Aggregated,6492,0,1400,1217.7055625691723,2.933699999630335,2293.2780999999522,102.48921749845964,54.62051888874134,0.0,1400,1600,1700,1700,1800,1900,2000,2000,2300,2300,2300
