Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,876,0,54,88.08057271687578,3.011199998582015,302.4178000014217,273.75,7.373622884161283,0.0,54,98,130,160,180,210,230,250,300,300,300
INFER,inference_time_ms,731,0,35,36.14931218740702,31.125788999815995,93.8115420003669,0.0,6.153103114522715,0.0,35,37,38,38,40,42,45,48,94,94,94
WALL,predict_wall_time_ms,731,0,54,92.18976703147973,36.75269999985176,302.4460000015097,0.0,6.153103114522715,0.0,54,93,140,170,190,210,230,250,300,300,300
,Aggregated,2338,0,46,73.12850667621441,3.011199998582015,302.4460000015097,102.56843455945253,19.67982911320671,0.0,46,55,91,110,180,190,220,240,300,300,300
