Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,468,0,49,76.52049893162895,3.463799999735784,237.82389999905718,277.79700854700855,3.943745249378283,0.0,49,56,98,120,170,190,220,230,240,240,240
INFER,inference_time_ms,397,0,35,35.281676229229554,30.930888000511914,47.400505999576126,0.0,3.3454420171008086,0.0,35,36,36,37,39,41,43,45,47,47,47
WALL,predict_wall_time_ms,397,0,49,80.70235944586571,38.99979999914649,237.84749999686028,0.0,3.3454420171008086,0.0,49,54,90,160,180,200,220,230,240,240,240
,Aggregated,1262,0,46,64.86311859192963,3.463799999735784,237.84749999686028,103.01822503961965,10.634629283579901,0.0,46,49,53,87,170,180,210,220,240,240,240
