Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,2251,0,7700,6095.169040470911,4.141100000197184,8986.377499999435,274.1083962683252,18.91548739993222,0.0,7700,7900,8100,8200,8300,8300,8600,8700,9000,9000,9000
INFER,inference_time_ms,1853,0,3100,2972.184946896326,45.33985100079008,3325.102894000338,0.0,15.5710342745777,0.0,3100,3200,3200,3200,3200,3300,3300,3300,3300,3300,3300
WALL,predict_wall_time_ms,1853,0,7800,7289.0553438748,162.8530000016326,8986.403799999607,0.0,15.5710342745777,0.0,7800,8000,8200,8200,8300,8400,8600,8700,9000,9000,9000
,Aggregated,5957,0,7000,5495.098836477917,4.141100000197184,8986.403799999607,103.57864696995132,50.05755594908762,0.0,7000,7800,8000,8100,8200,8300,8500,8700,9000,9000,9000
