Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784394204,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784394205,2,,Aggregated,0.000000,0.000000,200,460,460,620,680,680,680,680,680,680,680,13,0,200,288.25167276912765,24.241784998594085,676.3881000006222,94.92307692307692
1784394206,2,,Aggregated,0.000000,0.000000,55,150,200,210,460,680,680,680,680,680,680,33,0,55,159.19538036359882,2.5910990007105283,676.3881000006222,96.03030303030303
1784394207,2,,Aggregated,7.000000,0.000000,45,56,150,150,210,620,680,680,680,680,680,57,0,45,109.41243759624373,2.2969500005274313,676.3881000006222,106.12280701754386
1784394208,2,,Aggregated,13.000000,0.000000,45,60,140,150,200,460,680,680,680,680,680,76,0,45,96.57086376309483,2.2969500005274313,676.3881000006222,104.4342105263158
1784394209,2,,Aggregated,18.000000,0.000000,44,60,120,150,200,460,680,680,680,680,680,96,0,44,88.51554948950024,2.2969500005274313,676.3881000006222,103.83333333333333
1784394210,2,,Aggregated,18.250000,0.000000,37,58,79,120,200,240,620,680,680,680,680,118,0,36,78.62383826265567,2.2969500005274313,676.3881000006222,107.07627118644068
1784394211,2,,Aggregated,17.400000,0.000000,35,60,74,120,200,210,620,680,680,680,680,142,0,35,75.11954660563326,2.2969500005274313,676.3881000006222,107.19718309859155
1784394212,2,,Aggregated,18.166667,0.000000,37,62,110,140,190,210,460,680,680,680,680,159,0,37,77.39774593082183,2.2969500005274313,676.3881000006222,106.55345911949685
1784394213,2,,Aggregated,18.166667,0.000000,44,62,84,130,170,210,460,680,680,680,680,177,0,44,75.66218420902902,2.2969500005274313,676.3881000006222,105.49152542372882
1784394214,2,,Aggregated,19.000000,0.000000,44,65,110,130,170,210,460,680,680,680,680,196,0,41,75.15281169901068,2.2969500005274313,676.3881000006222,105.53571428571429
1784394215,2,,Aggregated,19.666667,0.000000,43,62,110,130,170,210,460,620,680,680,680,218,0,41,74.58001609634391,2.2969500005274313,676.3881000006222,105.14220183486239
1784394216,2,,Aggregated,19.000000,0.000000,43,65,110,130,190,210,460,620,680,680,680,234,0,43,75.79004216235744,2.2969500005274313,676.3881000006222,104.43589743589743
1784394217,2,,Aggregated,19.900000,0.000000,43,68,110,130,190,210,250,620,680,680,680,256,0,43,75.56251462884234,2.2969500005274313,676.3881000006222,104.9140625
1784394218,2,,Aggregated,20.400000,0.000000,44,69,110,130,180,210,250,620,680,680,680,271,0,44,76.02434450177414,2.2969500005274313,676.3881000006222,104.43173431734317
1784394219,2,,Aggregated,19.500000,0.000000,44,68,110,120,170,210,250,620,680,680,680,296,0,44,74.47993380400771,2.2969500005274313,676.3881000006222,103.9358108108108
1784394220,2,,Aggregated,19.200000,0.000000,44,69,84,120,170,200,250,460,680,680,680,314,0,43,73.23552762413291,2.2969500005274313,676.3881000006222,104.28025477707007
1784394221,2,,Aggregated,19.700000,0.000000,44,74,84,110,170,210,250,460,680,680,680,335,0,44,73.21317963871832,2.2969500005274313,676.3881000006222,104.63582089552239
1784394222,2,,Aggregated,19.900000,0.000000,44,74,87,120,170,200,240,460,680,680,680,351,0,44,73.99414620217055,2.2969500005274313,676.3881000006222,105.27350427350427
1784394223,2,,Aggregated,19.300000,0.000000,44,75,87,130,180,210,250,460,680,680,680,365,0,44,74.90026526563133,2.2969500005274313,676.3881000006222,104.98356164383561
1784394224,2,,Aggregated,19.500000,0.000000,43,75,100,120,180,200,250,460,680,680,680,388,0,43,73.45585860556892,2.2737079998478293,676.3881000006222,104.82731958762886
1784394225,2,,Aggregated,18.200000,0.000000,43,71,87,120,170,200,250,460,680,680,680,407,0,43,71.40315626035058,2.2614650006289594,676.3881000006222,105.4029484029484
1784394226,2,,Aggregated,18.900000,0.000000,41,65,84,110,170,200,250,460,680,680,680,430,0,41,69.16632912084319,2.2614650006289594,676.3881000006222,105.93023255813954
