Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784394954,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784394955,10,,Aggregated,0.000000,0.000000,760,760,760,760,760,760,760,760,760,760,760,3,0,760,743.2455426666517,706.3506279991998,761.7036000010557,105.66666666666667
1784394956,20,,Aggregated,0.000000,0.000000,290,420,470,530,1100,1100,1100,1100,1100,1100,1100,123,0,290,355.0510777072415,3.3555460013303673,1133.6188000022958,102.08943089430895
1784394957,32,,Aggregated,0.000000,0.000000,230,390,440,440,580,1100,1100,1100,1100,1100,1100,267,0,230,288.8742467788048,3.3555460013303673,1133.6188000022958,104.25842696629213
1784394958,32,,Aggregated,2.500000,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,313,0,260,292.39904190392707,3.3555460013303673,1133.6188000022958,104.03833865814697
1784394959,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394960,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394961,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394962,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394963,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394965,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394966,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394967,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394968,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394969,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394970,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394971,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394972,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394973,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394974,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394975,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394976,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394977,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394978,32,,Aggregated,42.333333,0.000000,260,390,440,450,620,1100,1100,1100,1100,1100,1100,314,0,260,293.4422911335254,3.3555460013303673,1133.6188000022958,104.03184713375796
1784394979,32,,Aggregated,0.000000,0.000000,340,440,530,730,20000,20000,21000,21000,21000,21000,21000,362,0,340,2962.1597711047248,3.3555460013303673,20897.923500000616,105.13259668508287
1784394980,32,,Aggregated,0.000000,0.000000,360,520,1100,1300,20000,21000,21000,22000,22000,22000,22000,458,0,360,3899.3534665739653,3.3555460013303673,21704.295299998194,105.01965065502183
1784394981,32,,Aggregated,4.800000,0.000000,330,470,700,1100,20000,21000,21000,21000,22000,22000,22000,632,0,330,2910.928853670691,3.3555460013303673,21704.295299998194,104.82120253164557
1784394982,32,,Aggregated,14.300000,0.000000,330,490,660,790,20000,21000,21000,21000,22000,22000,22000,750,0,330,2506.9720599798425,3.3555460013303673,21704.295299998194,104.18666666666667
1784394983,32,,Aggregated,27.000000,0.000000,320,450,620,720,1300,20000,21000,21000,22000,22000,22000,866,0,320,2211.4734530171713,3.3555460013303673,21704.295299998194,103.98845265588915
1784394984,32,,Aggregated,40.900000,0.000000,320,450,610,720,1200,20000,21000,21000,22000,22000,22000,972,0,320,2013.8102652189837,3.3555460013303673,21704.295299998194,103.92798353909465
1784394985,32,,Aggregated,53.600000,0.000000,330,460,620,740,1200,20000,21000,21000,22000,22000,22000,1064,0,330,1884.1241894763496,3.3555460013303673,21704.295299998194,103.3327067669173
1784394986,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394987,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394988,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394989,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394990,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394991,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394992,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394993,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394994,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394995,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394996,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394997,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394998,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784394999,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784395000,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784395001,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784395002,32,,Aggregated,53.600000,0.000000,330,470,620,740,1300,20000,21000,21000,22000,22000,22000,1098,0,330,1842.3929333031265,3.3555460013303673,21704.295299998194,103.06102003642987
1784395003,32,,Aggregated,0.000000,0.000000,360,530,740,1100,18000,20000,21000,21000,22000,22000,22000,1195,0,360,2894.988704960505,3.3555460013303673,21704.295299998194,103.06610878661088
1784395004,32,,Aggregated,0.000000,0.000000,330,470,640,790,18000,20000,21000,21000,22000,22000,22000,1399,0,330,2503.319543172837,2.901711999584222,21704.295299998194,103.23659756969263
1784395005,32,,Aggregated,5.100000,0.000000,310,460,610,750,17000,20000,21000,21000,22000,22000,22000,1517,0,310,2328.6471173756017,2.901711999584222,21704.295299998194,103.02966381015162
1784395006,32,,Aggregated,23.500000,0.000000,310,440,580,740,1400,19000,21000,21000,22000,22000,22000,1631,0,310,2189.6336493720464,2.901711999584222,21704.295299998194,102.6591048436542
1784395007,32,,Aggregated,37.600000,0.000000,310,440,570,740,1300,18000,21000,21000,22000,22000,22000,1732,0,310,2083.3988804640853,2.901711999584222,21704.295299998194,102.90762124711317
1784395008,32,,Aggregated,49.100000,0.000000,310,450,620,750,1300,18000,21000,21000,22000,22000,22000,1791,0,310,2034.1712065325487,2.901711999584222,21704.295299998194,102.94919039642657
1784395009,32,,Aggregated,61.800000,0.000000,320,480,660,810,1300,18000,21000,21000,22000,22000,22000,1920,0,320,1943.6230913124136,2.901711999584222,21704.295299998194,102.76666666666667
1784395010,32,,Aggregated,69.000000,0.000000,330,490,650,780,1300,18000,20000,21000,22000,22000,22000,2015,0,330,1870.867536010844,2.901711999584222,21704.295299998194,103.01885856079404
1784395011,32,,Aggregated,78.100000,0.000000,330,510,660,790,1300,18000,20000,21000,22000,22000,22000,2109,0,330,1810.6093723356441,2.901711999584222,21704.295299998194,103.07491702228545
1784395012,32,,Aggregated,87.500000,0.000000,330,540,670,790,1200,18000,20000,21000,22000,22000,22000,2261,0,330,1718.6312901613767,2.901711999584222,21704.295299998194,102.91331269349845
1784395013,32,,Aggregated,100.800000,0.000000,330,520,650,770,1200,18000,20000,21000,22000,22000,22000,2387,0,330,1645.1785368470353,2.901711999584222,21704.295299998194,102.9937159614579
1784395014,32,,Aggregated,105.600000,0.000000,340,540,660,770,1100,18000,20000,21000,22000,22000,22000,2491,0,340,1596.2543942111085,2.901711999584222,21704.295299998194,102.69851465274989
1784395015,32,,Aggregated,118.900000,0.000000,340,550,670,780,1100,18000,20000,21000,22000,22000,22000,2570,0,340,1563.0464860898364,2.901711999584222,21704.295299998194,102.60700389105058
1784395016,32,,Aggregated,111.100000,0.000000,320,520,650,760,1100,18000,20000,21000,22000,22000,22000,2766,0,320,1471.2944665187597,2.901711999584222,21704.295299998194,102.69269703543023
1784395017,32,,Aggregated,106.500000,0.000000,310,490,640,750,1100,17000,20000,21000,22000,22000,22000,2888,0,310,1417.5494521529984,2.901711999584222,21704.295299998194,102.73164819944598
1784395018,32,,Aggregated,109.400000,0.000000,310,510,650,760,1100,17000,20000,21000,22000,22000,22000,2969,0,310,1398.224483997934,2.901711999584222,21704.295299998194,102.5971707645672
1784395019,32,,Aggregated,113.000000,0.000000,310,510,650,760,1100,17000,20000,21000,22000,22000,22000,2972,0,310,1397.2953736843408,2.901711999584222,21704.295299998194,102.59555854643338
1784395020,32,,Aggregated,112.500000,0.000000,310,520,650,770,1200,17000,20000,21000,22000,22000,22000,3020,0,310,1395.1882377781042,2.901711999584222,21704.295299998194,102.50430463576159
1784395021,32,,Aggregated,109.200000,0.000000,320,530,670,800,1200,17000,20000,21000,22000,22000,22000,3188,0,320,1358.494196288229,2.901711999584222,21704.295299998194,102.35508155583437
