Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,2542,0,120,192.52399653815812,2.53560000055586,18377.244499999506,275.3579858379229,21.405154452095516,0.0,120,170,190,210,260,310,370,440,18000,18000,18000
INFER,inference_time_ms,2115,0,20,78.91775628464386,4.1204620010830695,17647.933277001357,0.0,17.809560057506694,0.0,20,21,23,24,26,30,36,52,18000,18000,18000
WALL,predict_wall_time_ms,2115,0,130,209.86739498818227,13.261300002341159,18377.26119999934,0.0,17.809560057506694,0.0,130,170,200,220,260,310,370,440,18000,18000,18000
,Aggregated,6772,0,73,162.45962701447502,2.53560000055586,18377.26119999934,103.36089781453042,57.024274567108904,0.0,73,130,160,180,230,290,350,410,18000,18000,18000
